URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241120,https://insights.blackcoffer.com/power-bi-data-driven-map-dashboard/,1,0,0.9999990000010001,0.09999999000000101,9.999990000010001,0.599999940000006,4.2399959760040025,9.999990000010001,6,10,3.1999996800000323,-1,9.299999070000094
Netclan20241121,https://insights.blackcoffer.com/google-local-service-ads-lsa-leads-dashboard/,15,2,0.7647058373702448,0.05964912259772238,9.499999683333344,0.29122806915358573,3.9164911009947723,9.499999683333344,83,285,2.1052631505078487,2,6.796491204222838
Netclan20241122,https://insights.blackcoffer.com/aws-lex-voice-and-chatbot/,6,0,0.9999998333333611,0.0389610387080452,10.266665982222268,0.20129869999156688,4.187185872885534,10.266665982222268,31,154,1.9220779095968967,4,6.071428532003711
Netclan20241123,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,1,0,0.9999990000010001,0.006410256369165024,10.399999306666713,0.275641023874096,4.270256132216324,10.399999306666713,43,156,2.0769230636094678,-1,6.570512778394149
Netclan20241124,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,5,0,0.99999980000004,0.07352941068339103,11.33333144444476,0.3235294070069205,4.662744340580672,11.33333144444476,22,68,2.323529377595156,-1,6.867646957828722
Netclan20241125,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,6,4,0.19999998000000202,0.07407407352537723,7.105262783933537,0.20740740587105624,2.9250680759218377,7.105262783933537,28,135,2.0296296145953363,8,6.437036989355282
Netclan20241126,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,6,3,0.33333329629630043,0.060402684158371245,14.89999851000015,0.23489932728255486,6.053959134913082,14.89999851000015,35,149,1.986577167875321,5,6.449664386243863
Netclan20241127,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,5,0,0.99999980000004,0.02222222212345679,14.062499121093804,0.21777777680987656,5.712110759161472,14.062499121093804,49,225,1.9333333247407407,8,6.448888860227161
Netclan20241128,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,6,1,0.7142856122449125,0.060344827065992875,9.666665861111179,0.2499999978448276,3.966666343582403,9.666665861111179,29,116,2.034482741082045,7,6.620689598097504
Netclan20241129,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,15,0,0.9999999333333378,0.10135135066654492,18.49999768750029,0.27027026844411983,7.508107182377763,18.49999768750029,40,148,2.1148648505752377,4,6.763513467814098
Netclan20241130,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,1,0,0.9999990000010001,0.033333332222222255,9.999996666667776,0.33333332222222256,4.1333319955559995,9.999996666667776,10,30,2.333333255555558,1,7.333333088888897
Netclan20241131,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,6,2,0.4999999375000079,0.08988763943946473,8.89999911000009,0.38202246761772507,3.7128086310471264,8.89999911000009,34,89,2.584269633884611,0,8.325842603080421
Netclan20241132,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,1,0,0.9999990000010001,0.015624999755859379,15.999996000001,0.15624999755859378,6.462498399023838,15.999996000001,10,64,1.9687499692382817,1,6.765624894287111
Netclan20241133,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,8,0,0.9999998750000157,0.048780487507436056,14.909089553719133,0.2987804859830458,6.083148015880872,14.909089553719133,49,164,2.3048780347263533,1,7.658536538667461
Netclan20241134,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,1,0,0.9999990000010001,0.00793650787351978,8.399999440000038,0.2777777755731923,3.471110886229292,8.399999440000038,35,126,2.182539665217939,3,7.071428515306123
Netclan20241135,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,0,0,0.0,0.0,12.999987000013,0.5384614970414233,5.41537939882177,12.999987000013,7,13,6.999999461538503,1,26.84615178106525
Netclan20241136,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,2,0,0.99999950000025,0.0392156855055748,8.49999858333357,0.33333332679738575,3.533332764052382,8.49999858333357,17,51,2.3333332875817003,-1,7.666666516339872
Netclan20241137,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,4,0,0.9999997500000625,0.07142857015306125,9.333331777778037,0.3928571358418369,3.8904755654479497,9.333331777778037,22,56,2.2678571023596947,-1,7.535714151147962
Netclan20241138,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,2,2,0.0,0.11111110802469146,17.9999910000045,0.33333332407407434,7.33332972963143,17.9999910000045,12,36,2.444444376543212,-1,7.999999777777784
Netclan20241139,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,2,3,-0.199999960000008,0.119047616213152,5.999999142857265,0.3333333253968256,2.5333329873016366,5.999999142857265,14,42,2.333333277777779,-1,7.476190298185946
Netclan20241140,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,2,1,0.33333322222225925,0.08108107888970058,6.16666563888906,0.24324323666910172,2.563963550223265,6.16666563888906,9,37,2.108108051132215,-1,7.2972971000730515
Netclan20241141,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,8,0,0.9999998750000157,0.06015037548759116,9.49999932142862,0.25563909582226246,3.902255366900353,9.49999932142862,34,133,2.1203007359375885,7,6.977443556560575
Netclan20241142,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,1,0,0.9999990000010001,0.015151514921946744,9.428570081632845,0.21212120890725442,3.85627651621604,9.428570081632845,14,66,2.1060605741505976,4,6.666666565656567
Netclan20241143,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,3,8,-0.4545454132231443,0.052631578695542684,14.928570362244974,0.3014354052562899,6.092002307000506,14.928570362244974,63,209,2.2392344390467254,2,6.822966474531261
Netclan20241144,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,8,2,0.599999940000006,0.1020408152852978,10.88888767901248,0.30612244585589343,4.47800404994735,10.88888767901248,30,98,2.285714262390671,0,7.285714211370263
Netclan20241145,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,12,2,0.7142856632653098,0.08235294069204152,9.444443919753114,0.3411764685813149,3.914248155333772,9.444443919753114,58,170,2.4235293975086507,11,7.447058779723184
Netclan20241146,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,8,2,0.599999940000006,0.07751937924403582,10.749999104166742,0.29457364112733614,4.417829098117632,10.749999104166742,38,129,2.2480619980770387,6,7.054263511207259
Netclan20241147,https://insights.blackcoffer.com/real-estate-data-warehouse/,4,0,0.9999997500000625,0.027777777584876547,10.28571355102046,0.31944444222608026,4.2420631972986165,10.28571355102046,46,144,2.2847222063560957,1,7.2777777272376545
Netclan20241148,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,3,1,0.49999987500003124,0.029629629410150893,10.384614585798879,0.3111111088065844,4.278290277842185,10.384614585798879,42,135,2.199999983703704,7,6.992592540795611
Netclan20241149,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,2,0,0.99999950000025,0.026666666311111118,10.714284183673687,0.37333332835555566,4.435047004811697,10.714284183673687,28,75,2.253333303288889,-1,6.69333324408889
Netclan20241150,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,2,1,0.33333322222225925,0.04109588984800151,18.24999543750114,0.20547944924000755,7.382189954696461,18.24999543750114,15,73,2.041095862450742,-1,6.561643745730908
Netclan20241151,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,3,0,0.9999996666667778,0.044776118734684796,11.166664805555865,0.41791044152372475,4.633830098831836,11.166664805555865,28,67,2.5074626491423486,-1,7.298507353753622
Netclan20241152,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,3,0,0.9999996666667778,0.04545454476584023,10.999998166666971,0.33333332828282836,4.53333259797992,10.999998166666971,22,66,2.318181783057852,-1,6.9090908044077155
Netclan20241153,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,2,0,0.99999950000025,0.028985506826297004,9.857141448979792,0.36231883532871256,4.087784113723402,9.857141448979792,25,69,2.434782573408948,-1,7.217391199747954
Netclan20241154,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,1,0,0.9999990000010001,0.017857142538265314,13.999996500000874,0.32142856568877565,5.72857002627586,13.999996500000874,18,56,2.2678571023596947,-1,6.696428451849492
Netclan20241155,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,2,0,0.99999950000025,0.035087718682671604,11.399997720000457,0.3859649055093876,4.714385050203938,11.399997720000457,22,57,2.4561403077870123,-1,6.999999877192985
Netclan20241156,https://insights.blackcoffer.com/marbles-stimulation-using-python/,2,1,0.33333322222225925,0.041666666087962975,6.545453950413278,0.2916666626157408,2.734848245211608,6.545453950413278,21,72,2.0555555270061734,1,6.541666575810186
Netclan20241157,https://insights.blackcoffer.com/stocktwits-data-structurization/,10,9,0.05263157617728546,0.03983228503179814,9.937499792968755,0.2557651986252302,4.077305996637594,9.937499792968755,122,477,2.09014674614225,5,6.77358489145999
Netclan20241158,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,9,5,0.2857142653061239,0.056680161713845496,11.761904201814085,0.4291497958334016,4.876421599058995,11.761904201814085,106,247,2.502024281368323,2,7.485829929207166
Netclan20241159,https://insights.blackcoffer.com/population-and-community-survey-of-america/,11,8,0.15789472853185638,0.04103671697400277,13.617646658304512,0.3412526990469704,5.583559742940594,13.617646658304512,158,463,2.2742980512434166,2,6.941684650233943
Netclan20241160,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,18,17,0.028571427755102068,0.04729729723338203,11.56249981933594,0.316216215788897,4.751486414049935,11.56249981933594,234,740,2.25270269965851,6,6.970270260850986
Netclan20241161,https://insights.blackcoffer.com/healthcare-data-analysis/,5,6,-0.09090908264462885,0.12790697525689565,7.818181107438082,0.24418604367225533,3.2249468604441347,7.818181107438082,21,86,2.139534858842618,10,6.813953409140077
Netclan20241162,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,0,0,0.0,0.0,7.9999920000080005,0.7499999062500118,3.499996762503205,7.9999920000080005,6,8,4.499999437500071,0,13.37499832812521
Netclan20241163,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,2,0,0.99999950000025,0.0392156855055748,7.2857132448981075,0.33333332679738575,3.0476186286781974,7.2857132448981075,17,51,2.2352940738177636,0,6.8823528062283765
